Id,Date,Quantity
18345,2016-10-17,6.0
18345,2016-10-24,91.0
18345,2016-10-31,38.0
18345,2016-11-07,26.0
18345,2016-11-14,32.0
18345,2016-11-21,101.0
18345,2016-11-28,26.0
18345,2016-12-05,83.0
18345,2016-12-12,36.0
18345,2016-12-19,124.0
18345,2016-12-26,36.0
18345,2017-01-02,159.0
18345,2017-01-09,19.0
18345,2017-01-16,187.0
18345,2017-01-23,54.0
18345,2017-01-30,121.0
18345,2017-02-06,19.0
18345,2017-02-13,178.0
18345,2017-02-20,26.0
18345,2017-02-27,4.0
18345,2017-03-06,32.0
18345,2017-03-13,2.0
18345,2017-03-20,12.0
18345,2017-03-27,285.0
18345,2017-04-03,62.0
18345,2017-04-10,18.0
18345,2017-04-17,22.0
18345,2017-04-24,39.0
18345,2017-05-01,28.0
18345,2017-05-08,58.0
18345,2017-05-15,137.0
18345,2017-05-22,18.0
18345,2017-05-29,17.0
18345,2017-06-05,112.0
18345,2017-06-12,12.0
18345,2017-06-19,86.0
18345,2017-06-26,22.0
18345,2017-07-03,394.0
18345,2017-07-10,108.0
18345,2017-07-17,16.0
18345,2017-07-24,674.0
18345,2017-07-31,18.0
18345,2017-08-07,22.0
18345,2017-08-14,14.0
18345,2017-08-21,29.0
18345,2017-08-28,2.0
18345,2017-09-04,112.0
18345,2017-09-11,34.0
18345,2017-09-18,13.0
18345,2017-09-25,12.0
18345,2017-10-02,1.0
18345,2017-10-09,32.0
18345,2017-10-16,10.0
18345,2017-10-23,60.0
18345,2017-10-30,18.0
18345,2017-11-06,8.0
18345,2017-11-13,1.0
18345,2017-11-20,4.0
18345,2017-11-27,4.0
18345,2017-12-04,6.0
18345,2017-12-11,0.0
18345,2017-12-18,17.0
18345,2017-12-25,60.0
18345,2018-01-01,11.0
18345,2018-01-08,0.0
18345,2018-01-15,18.0
18345,2018-01-22,142.0
18345,2018-01-29,12.0
18345,2018-02-05,12.0
18345,2018-02-12,7.0
18453,2012-12-31,3.0
18453,2013-01-07,2.0
18453,2013-01-14,16.0
18453,2013-01-21,2.0
18453,2013-01-28,4.0
18453,2013-02-04,65.0
18453,2013-02-11,47.0
18453,2013-02-18,55.0
18453,2013-02-25,22.0
18453,2013-03-04,24.0
18453,2013-03-11,105.0
18453,2013-03-18,42.0
18453,2013-03-25,17.0
18453,2013-04-01,82.0
18453,2013-04-08,26.0
18453,2013-04-15,49.0
18453,2013-04-22,16.0
18453,2013-04-29,64.0
18453,2013-05-06,36.0
18453,2013-05-13,8.0
18453,2013-05-20,43.0
18453,2013-05-27,18.0
18453,2013-06-03,23.0
18453,2013-06-10,8.0
18453,2013-06-17,44.0
18453,2013-06-24,40.0
18453,2013-07-01,38.0
18453,2013-07-08,6.0
18453,2013-07-15,8.0
18453,2013-07-22,41.0
18453,2013-07-29,8.0
18453,2013-08-05,76.0
18453,2013-08-12,121.0
18453,2013-08-19,55.0
18453,2013-08-26,14.0
18453,2013-09-02,10.0
18453,2013-09-09,169.0
18453,2013-09-16,8.0
18453,2013-09-23,37.0
18453,2013-09-30,76.0
18453,2013-10-07,19.0
18453,2013-10-14,12.0
18453,2013-10-21,20.0
18453,2013-10-28,117.0
18453,2013-11-04,47.0
18453,2013-11-11,24.0
18453,2013-11-18,25.0
18453,2013-11-25,12.0
18453,2013-12-02,30.0
18453,2013-12-09,41.0
18453,2013-12-16,27.0
18453,2013-12-23,42.0
18453,2013-12-30,101.0
18453,2014-01-06,30.0
18453,2014-01-13,85.0
18453,2014-01-20,63.0
18453,2014-01-27,94.0
18453,2014-02-03,17.0
18453,2014-02-10,27.0
18453,2014-02-17,58.0
18453,2014-02-24,44.0
18453,2014-03-03,18.0
18453,2014-03-10,34.0
18453,2014-03-17,8.0
18453,2014-03-24,36.0
18453,2014-03-31,16.0
18453,2014-04-07,6.0
18453,2014-04-14,28.0
18453,2014-04-21,44.0
18453,2014-04-28,12.0
18453,2014-05-05,51.0
18453,2014-05-12,25.0
18453,2014-05-19,48.0
18453,2014-05-26,18.0
18453,2014-06-02,15.0
18453,2014-06-09,28.0
18453,2014-06-16,38.0
18453,2014-06-23,124.0
18453,2014-06-30,50.0
18453,2014-07-07,17.0
18453,2014-07-14,106.0
18453,2014-07-21,17.0
18453,2014-07-28,121.0
18453,2014-08-04,37.0
18453,2014-08-11,42.0
18453,2014-08-18,62.0
18453,2014-08-25,95.0
18453,2014-09-01,24.0
18453,2014-09-08,118.0
18453,2014-09-15,51.0
18453,2014-09-22,51.0
18453,2014-09-29,23.0
18453,2014-10-06,29.0
18453,2014-10-13,31.0
18453,2014-10-20,71.0
18453,2014-10-27,40.0
18453,2014-11-03,17.0
18453,2014-11-10,34.0
18453,2014-11-17,7.0
18453,2014-11-24,38.0
18453,2014-12-01,5.0
18453,2014-12-08,16.0
18453,2014-12-15,23.0
18453,2014-12-22,15.0
18453,2014-12-29,4.0
18453,2015-01-05,45.0
18453,2015-01-12,47.0
18453,2015-01-19,25.0
18453,2015-01-26,38.0
18453,2015-02-02,44.0
18453,2015-02-09,7.0
18453,2015-02-16,36.0
18453,2015-02-23,6.0
18453,2015-03-02,6.0
18453,2015-03-09,6.0
18453,2015-03-16,13.0
18453,2015-03-23,12.0
18453,2015-03-30,65.0
18453,2015-04-06,40.0
18453,2015-04-13,53.0
18453,2015-04-20,7.0
18453,2015-04-27,47.0
18453,2015-05-04,20.0
18453,2015-05-11,13.0
18453,2015-05-18,82.0
18453,2015-05-25,15.0
18453,2015-06-01,41.0
18453,2015-06-08,30.0
18453,2015-06-15,17.0
18453,2015-06-22,15.0
18453,2015-06-29,17.0
18453,2015-07-06,28.0
18453,2015-07-13,22.0
18453,2015-07-20,58.0
18453,2015-07-27,68.0
18453,2015-08-03,13.0
18453,2015-08-10,20.0
18453,2015-08-17,44.0
18453,2015-08-24,68.0
18453,2015-08-31,21.0
18453,2015-09-07,14.0
18453,2015-09-14,48.0
18453,2015-09-21,14.0
18453,2015-09-28,172.0
18453,2015-10-05,43.0
18453,2015-10-12,56.0
18453,2015-10-19,23.0
18453,2015-10-26,34.0
18453,2015-11-02,36.0
18453,2015-11-09,83.0
18453,2015-11-16,62.0
18453,2015-11-23,20.0
18453,2015-11-30,130.0
18453,2015-12-07,126.0
18453,2015-12-14,88.0
18453,2015-12-21,14.0
18453,2015-12-28,91.0
18453,2016-01-04,88.0
18453,2016-01-11,46.0
18453,2016-01-18,120.0
18453,2016-01-25,56.0
18453,2016-02-01,106.0
18453,2016-02-08,26.0
18453,2016-02-15,142.0
18453,2016-02-22,20.0
18453,2016-02-29,20.0
18453,2016-03-07,33.0
18453,2016-03-14,109.0
18453,2016-03-21,63.0
18453,2016-03-28,65.0
18453,2016-04-04,12.0
18453,2016-04-11,92.0
18453,2016-04-18,134.0
18453,2016-04-25,35.0
18453,2016-05-02,66.0
18453,2016-05-09,110.0
18453,2016-05-16,20.0
18453,2016-05-23,123.0
18453,2016-05-30,82.0
18453,2016-06-06,203.0
18453,2016-06-13,9.0
18453,2016-06-20,481.0
18453,2016-06-27,51.0
18453,2016-07-04,132.0
18453,2016-07-11,7.0
18453,2016-07-18,33.0
18453,2016-07-25,16.0
18453,2016-08-01,85.0
18453,2016-08-08,57.0
18453,2016-08-15,134.0
18453,2016-08-22,27.0
18453,2016-08-29,195.0
18453,2016-09-05,64.0
18453,2016-09-12,6.0
18453,2016-09-19,43.0
18453,2016-09-26,43.0
18453,2016-10-03,17.0
18453,2016-10-10,156.0
18453,2016-10-17,18.0
18453,2016-10-24,134.0
18453,2016-10-31,36.0
18453,2016-11-07,49.0
18453,2016-11-14,35.0
18453,2016-11-21,109.0
18453,2016-11-28,30.0
18453,2016-12-05,30.0
18453,2016-12-12,61.0
18453,2016-12-19,8.0
18453,2016-12-26,46.0
18453,2017-01-02,159.0
18453,2017-01-09,26.0
18453,2017-01-16,3.0
18453,2017-01-23,43.0
18453,2017-01-30,116.0
18453,2017-02-06,18.0
18453,2017-02-13,103.0
18453,2017-02-20,32.0
18453,2017-02-27,12.0
18453,2017-03-06,24.0
18453,2017-03-13,13.0
18453,2017-03-20,71.0
18453,2017-03-27,165.0
18453,2017-04-03,14.0
18453,2017-04-10,79.0
18453,2017-04-17,26.0
18453,2017-04-24,96.0
18453,2017-05-01,26.0
18453,2017-05-08,155.0
18453,2017-05-15,40.0
18453,2017-05-22,16.0
18453,2017-05-29,17.0
18453,2017-06-05,168.0
18453,2017-06-12,34.0
18453,2017-06-19,242.0
18453,2017-06-26,20.0
18453,2017-07-03,30.0
18453,2017-07-10,27.0
18453,2017-07-17,12.0
18453,2017-07-24,220.0
18453,2017-07-31,11.0
18453,2017-08-07,22.0
18453,2017-08-14,18.0
18453,2017-08-21,18.0
18453,2017-08-28,4.0
18453,2017-09-04,0.0
18453,2017-09-11,5.0
18453,2017-09-18,0.0
18453,2017-09-25,10.0
18453,2017-10-02,14.0
18453,2017-10-09,92.0
18453,2017-10-16,46.0
18453,2017-10-23,81.0
18453,2017-10-30,204.0
18453,2017-11-06,18.0
18453,2017-11-13,138.0
18453,2017-11-20,3.0
18453,2017-11-27,7.0
18453,2017-12-04,24.0
18453,2017-12-11,6.0
18453,2017-12-18,23.0
18453,2017-12-25,173.0
18453,2018-01-01,21.0
18453,2018-01-08,15.0
18453,2018-01-15,9.0
18453,2018-01-22,56.0
18453,2018-01-29,5.0
18453,2018-02-05,57.0
18453,2018-02-12,9.0
19264,2012-12-31,0.0
19264,2013-01-07,0.0
19264,2013-01-14,0.0
19264,2013-01-21,0.0
19264,2013-01-28,0.0
19264,2013-02-04,0.0
19264,2013-02-11,0.0
19264,2013-02-18,0.0
19264,2013-02-25,0.0
19264,2013-03-04,0.0
19264,2013-03-11,0.0
19264,2013-03-18,0.0
19264,2013-03-25,0.0
19264,2013-04-01,0.0
19264,2013-04-08,0.0
19264,2013-04-15,0.0
19264,2013-04-22,0.0
19264,2013-04-29,0.0
19264,2013-05-06,0.0
19264,2013-05-13,0.0
19264,2013-05-20,0.0
19264,2013-05-27,0.0
19264,2013-06-03,0.0
19264,2013-06-10,0.0
19264,2013-06-17,0.0
19264,2013-06-24,0.0
19264,2013-07-01,0.0
19264,2013-07-08,0.0
19264,2013-07-15,0.0
19264,2013-07-22,0.0
19264,2013-07-29,0.0
19264,2013-08-05,0.0
19264,2013-08-12,0.0
19264,2013-08-19,0.0
19264,2013-08-26,0.0
19264,2013-09-02,0.0
19264,2013-09-09,0.0
19264,2013-09-16,0.0
19264,2013-09-23,0.0
19264,2013-09-30,0.0
19264,2013-10-07,0.0
19264,2013-10-14,0.0
19264,2013-10-21,0.0
19264,2013-10-28,0.0
19264,2013-11-04,0.0
19264,2013-11-11,0.0
19264,2013-11-18,0.0
19264,2013-11-25,0.0
19264,2013-12-02,0.0
19264,2013-12-09,0.0
19264,2013-12-16,0.0
19264,2013-12-23,0.0
19264,2013-12-30,0.0
19264,2014-01-06,0.0
19264,2014-01-13,0.0
19264,2014-01-20,0.0
19264,2014-01-27,0.0
19264,2014-02-03,0.0
19264,2014-02-10,0.0
19264,2014-02-17,0.0
19264,2014-02-24,0.0
19264,2014-03-03,0.0
19264,2014-03-10,0.0
19264,2014-03-17,0.0
19264,2014-03-24,0.0
19264,2014-03-31,0.0
19264,2014-04-07,0.0
19264,2014-04-14,0.0
19264,2014-04-21,0.0
19264,2014-04-28,0.0
19264,2014-05-05,0.0
19264,2014-05-12,0.0
19264,2014-05-19,0.0
19264,2014-05-26,0.0
19264,2014-06-02,0.0
19264,2014-06-09,0.0
19264,2014-06-16,0.0
19264,2014-06-23,0.0
19264,2014-06-30,0.0
19264,2014-07-07,0.0
19264,2014-07-14,0.0
19264,2014-07-21,0.0
19264,2014-07-28,0.0
19264,2014-08-04,0.0
19264,2014-08-11,0.0
19264,2014-08-18,0.0
19264,2014-08-25,0.0
19264,2014-09-01,0.0
19264,2014-09-08,0.0
19264,2014-09-15,0.0
19264,2014-09-22,0.0
19264,2014-09-29,0.0
19264,2014-10-06,0.0
19264,2014-10-13,0.0
19264,2014-10-20,0.0
19264,2014-10-27,0.0
19264,2014-11-03,0.0
19264,2014-11-10,0.0
19264,2014-11-17,0.0
19264,2014-11-24,0.0
19264,2014-12-01,0.0
19264,2014-12-08,0.0
19264,2014-12-15,0.0
19264,2014-12-22,0.0
19264,2014-12-29,0.0
19264,2015-01-05,0.0
19264,2015-01-12,0.0
19264,2015-01-19,0.0
19264,2015-01-26,0.0
19264,2015-02-02,0.0
19264,2015-02-09,0.0
19264,2015-02-16,0.0
19264,2015-02-23,0.0
19264,2015-03-02,0.0
19264,2015-03-09,0.0
19264,2015-03-16,0.0
19264,2015-03-23,0.0
19264,2015-03-30,0.0
19264,2015-04-06,0.0
19264,2015-04-13,0.0
19264,2015-04-20,0.0
19264,2015-04-27,0.0
19264,2015-05-04,0.0
19264,2015-05-11,0.0
19264,2015-05-18,0.0
19264,2015-05-25,0.0
19264,2015-06-01,0.0
19264,2015-06-08,0.0
19264,2015-06-15,0.0
19264,2015-06-22,0.0
19264,2015-06-29,0.0
19264,2015-07-06,0.0
19264,2015-07-13,0.0
19264,2015-07-20,0.0
19264,2015-07-27,0.0
19264,2015-08-03,0.0
19264,2015-08-10,0.0
19264,2015-08-17,0.0
19264,2015-08-24,0.0
19264,2015-08-31,0.0
19264,2015-09-07,0.0
19264,2015-09-14,0.0
19264,2015-09-21,0.0
19264,2015-09-28,0.0
19264,2015-10-05,0.0
19264,2015-10-12,0.0
19264,2015-10-19,0.0
19264,2015-10-26,0.0
19264,2015-11-02,0.0
19264,2015-11-09,0.0
19264,2015-11-16,0.0
19264,2015-11-23,0.0
19264,2015-11-30,0.0
19264,2015-12-07,0.0
19264,2015-12-14,0.0
19264,2015-12-21,0.0
19264,2015-12-28,0.0
19264,2016-01-04,0.0
19264,2016-01-11,0.0
19264,2016-01-18,0.0
19264,2016-01-25,0.0
19264,2016-02-01,0.0
19264,2016-02-08,0.0
19264,2016-02-15,0.0
19264,2016-02-22,0.0
19264,2016-02-29,0.0
19264,2016-03-07,0.0
19264,2016-03-14,0.0
19264,2016-03-21,0.0
19264,2016-03-28,0.0
19264,2016-04-04,0.0
19264,2016-04-11,0.0
19264,2016-04-18,0.0
19264,2016-04-25,0.0
19264,2016-05-02,0.0
19264,2016-05-09,0.0
19264,2016-05-16,0.0
19264,2016-05-23,0.0
19264,2016-05-30,0.0
19264,2016-06-06,0.0
19264,2016-06-13,0.0
19264,2016-06-20,0.0
19264,2016-06-27,0.0
19264,2016-07-04,0.0
19264,2016-07-11,0.0
19264,2016-07-18,0.0
19264,2016-07-25,0.0
19264,2016-08-01,0.0
19264,2016-08-08,0.0
19264,2016-08-15,0.0
19264,2016-08-22,0.0
19264,2016-08-29,0.0
19264,2016-09-05,0.0
19264,2016-09-12,0.0
19264,2016-09-19,0.0
19264,2016-09-26,0.0
19264,2016-10-03,0.0
19264,2016-10-10,0.0
19264,2016-10-17,0.0
19264,2016-10-24,0.0
19264,2016-10-31,0.0
19264,2016-11-07,0.0
19264,2016-11-14,0.0
19264,2016-11-21,0.0
19264,2016-11-28,0.0
19264,2016-12-05,0.0
19264,2016-12-12,0.0
19264,2016-12-19,0.0
19264,2016-12-26,0.0
19264,2017-01-02,0.0
19264,2017-01-09,0.0
19264,2017-01-16,0.0
19264,2017-01-23,0.0
19264,2017-01-30,0.0
19264,2017-02-06,0.0
19264,2017-02-13,0.0
19264,2017-02-20,0.0
19264,2017-02-27,0.0
19264,2017-03-06,0.0
19264,2017-03-13,0.0
19264,2017-03-20,0.0
19264,2017-03-27,0.0
19264,2017-04-03,0.0
19264,2017-04-10,0.0
19264,2017-04-17,0.0
19264,2017-04-24,0.0
19264,2017-05-01,0.0
19264,2017-05-08,0.0
19264,2017-05-15,0.0
19264,2017-05-22,0.0
19264,2017-05-29,0.0
19264,2017-06-05,0.0
19264,2017-06-12,0.0
19264,2017-06-19,0.0
19264,2017-06-26,0.0
19264,2017-07-03,0.0
19264,2017-07-10,0.0
19264,2017-07-17,0.0
19264,2017-07-24,0.0
19264,2017-07-31,0.0
19264,2017-08-07,0.0
19264,2017-08-14,0.0
19264,2017-08-21,0.0
19264,2017-08-28,0.0
19264,2017-09-04,0.0
19264,2017-09-11,0.0
19264,2017-09-18,0.0
19264,2017-09-25,0.0
19264,2017-10-02,0.0
19264,2017-10-09,0.0
19264,2017-10-16,0.0
19264,2017-10-23,0.0
19264,2017-10-30,0.0
19264,2017-11-06,0.0
19264,2017-11-13,0.0
19264,2017-11-20,0.0
19264,2017-11-27,58.0
19264,2017-12-04,30.0
19264,2017-12-11,56.0
19264,2017-12-18,52.0
19264,2017-12-25,40.0
19264,2018-01-01,42.0
19264,2018-01-08,6.0
19264,2018-01-15,39.0
19264,2018-01-22,41.0
19264,2018-01-29,70.0
19264,2018-02-05,22.0
19264,2018-02-12,23.0
20166,2012-12-31,0.0
20166,2013-01-07,0.0
20166,2013-01-14,0.0
20166,2013-01-21,0.0
20166,2013-01-28,0.0
20166,2013-02-04,0.0
20166,2013-02-11,0.0
20166,2013-02-18,0.0
20166,2013-02-25,0.0
20166,2013-03-04,0.0
20166,2013-03-11,0.0
20166,2013-03-18,0.0
20166,2013-03-25,0.0
20166,2013-04-01,0.0
20166,2013-04-08,0.0
20166,2013-04-15,0.0
20166,2013-04-22,0.0
20166,2013-04-29,0.0
20166,2013-05-06,0.0
20166,2013-05-13,0.0
20166,2013-05-20,0.0
20166,2013-05-27,0.0
20166,2013-06-03,0.0
20166,2013-06-10,0.0
20166,2013-06-17,0.0
20166,2013-06-24,0.0
20166,2013-07-01,0.0
20166,2013-07-08,0.0
20166,2013-07-15,0.0
20166,2013-07-22,0.0
20166,2013-07-29,0.0
20166,2013-08-05,0.0
20166,2013-08-12,0.0
20166,2013-08-19,0.0
20166,2013-08-26,0.0
20166,2013-09-02,0.0
20166,2013-09-09,0.0
20166,2013-09-16,0.0
20166,2013-09-23,0.0
20166,2013-09-30,0.0
20166,2013-10-07,0.0
20166,2013-10-14,0.0
20166,2013-10-21,0.0
20166,2013-10-28,0.0
20166,2013-11-04,0.0
20166,2013-11-11,0.0
20166,2013-11-18,0.0
20166,2013-11-25,0.0
20166,2013-12-02,0.0
20166,2013-12-09,0.0
20166,2013-12-16,0.0
20166,2013-12-23,0.0
20166,2013-12-30,0.0
20166,2014-01-06,0.0
20166,2014-01-13,0.0
20166,2014-01-20,0.0
20166,2014-01-27,0.0
20166,2014-02-03,0.0
20166,2014-02-10,0.0
20166,2014-02-17,0.0
20166,2014-02-24,0.0
20166,2014-03-03,0.0
20166,2014-03-10,0.0
20166,2014-03-17,0.0
20166,2014-03-24,0.0
20166,2014-03-31,0.0
20166,2014-04-07,0.0
20166,2014-04-14,0.0
20166,2014-04-21,0.0
20166,2014-04-28,0.0
20166,2014-05-05,0.0
20166,2014-05-12,0.0
20166,2014-05-19,0.0
20166,2014-05-26,0.0
20166,2014-06-02,0.0
20166,2014-06-09,0.0
20166,2014-06-16,0.0
20166,2014-06-23,0.0
20166,2014-06-30,0.0
20166,2014-07-07,0.0
20166,2014-07-14,0.0
20166,2014-07-21,0.0
20166,2014-07-28,0.0
20166,2014-08-04,0.0
20166,2014-08-11,0.0
20166,2014-08-18,0.0
20166,2014-08-25,0.0
20166,2014-09-01,0.0
20166,2014-09-08,0.0
20166,2014-09-15,0.0
20166,2014-09-22,0.0
20166,2014-09-29,0.0
20166,2014-10-06,14.0
20166,2014-10-13,10.0
20166,2014-10-20,6.0
20166,2014-10-27,0.0
20166,2014-11-03,20.0
20166,2014-11-10,12.0
20166,2014-11-17,13.0
20166,2014-11-24,3.0
20166,2014-12-01,4.0
20166,2014-12-08,6.0
20166,2014-12-15,0.0
20166,2014-12-22,0.0
20166,2014-12-29,0.0
20166,2015-01-05,12.0
20166,2015-01-12,7.0
20166,2015-01-19,10.0
20166,2015-01-26,19.0
20166,2015-02-02,20.0
20166,2015-02-09,13.0
20166,2015-02-16,19.0
20166,2015-02-23,36.0
20166,2015-03-02,8.0
20166,2015-03-09,10.0
20166,2015-03-16,2.0
20166,2015-03-23,15.0
20166,2015-03-30,10.0
20166,2015-04-06,15.0
20166,2015-04-13,7.0
20166,2015-04-20,14.0
20166,2015-04-27,4.0
20166,2015-05-04,12.0
20166,2015-05-11,2.0
20166,2015-05-18,18.0
20166,2015-05-25,6.0
20166,2015-06-01,14.0
20166,2015-06-08,19.0
20166,2015-06-15,0.0
20166,2015-06-22,5.0
20166,2015-06-29,9.0
20166,2015-07-06,10.0
20166,2015-07-13,8.0
20166,2015-07-20,8.0
20166,2015-07-27,4.0
20166,2015-08-03,4.0
20166,2015-08-10,8.0
20166,2015-08-17,5.0
20166,2015-08-24,4.0
20166,2015-08-31,16.0
20166,2015-09-07,15.0
20166,2015-09-14,3.0
20166,2015-09-21,14.0
20166,2015-09-28,13.0
20166,2015-10-05,10.0
20166,2015-10-12,11.0
20166,2015-10-19,12.0
20166,2015-10-26,6.0
20166,2015-11-02,15.0
20166,2015-11-09,15.0
20166,2015-11-16,7.0
20166,2015-11-23,14.0
20166,2015-11-30,4.0
20166,2015-12-07,13.0
20166,2015-12-14,28.0
20166,2015-12-21,1.0
20166,2015-12-28,3.0
20166,2016-01-04,22.0
20166,2016-01-11,6.0
20166,2016-01-18,24.0
20166,2016-01-25,2.0
20166,2016-02-01,18.0
20166,2016-02-08,5.0
20166,2016-02-15,43.0
20166,2016-02-22,6.0
20166,2016-02-29,9.0
20166,2016-03-07,11.0
20166,2016-03-14,15.0
20166,2016-03-21,18.0
20166,2016-03-28,17.0
20166,2016-04-04,8.0
20166,2016-04-11,9.0
20166,2016-04-18,4.0
20166,2016-04-25,7.0
20166,2016-05-02,17.0
20166,2016-05-09,8.0
20166,2016-05-16,4.0
20166,2016-05-23,11.0
20166,2016-05-30,5.0
20166,2016-06-06,12.0
20166,2016-06-13,10.0
20166,2016-06-20,10.0
20166,2016-06-27,8.0
20166,2016-07-04,10.0
20166,2016-07-11,6.0
20166,2016-07-18,14.0
20166,2016-07-25,6.0
20166,2016-08-01,9.0
20166,2016-08-08,2.0
20166,2016-08-15,3.0
20166,2016-08-22,0.0
20166,2016-08-29,12.0
20166,2016-09-05,18.0
20166,2016-09-12,3.0
20166,2016-09-19,26.0
20166,2016-09-26,24.0
20166,2016-10-03,9.0
20166,2016-10-10,10.0
20166,2016-10-17,0.0
20166,2016-10-24,21.0
20166,2016-10-31,8.0
20166,2016-11-07,0.0
20166,2016-11-14,15.0
20166,2016-11-21,16.0
20166,2016-11-28,22.0
20166,2016-12-05,11.0
20166,2016-12-12,10.0
20166,2016-12-19,7.0
20166,2016-12-26,4.0
20166,2017-01-02,25.0
20166,2017-01-09,26.0
20166,2017-01-16,18.0
20166,2017-01-23,2.0
20166,2017-01-30,20.0
20166,2017-02-06,15.0
20166,2017-02-13,2.0
20166,2017-02-20,1.0
20166,2017-02-27,4.0
20166,2017-03-06,9.0
20166,2017-03-13,2.0
20166,2017-03-20,8.0
20166,2017-03-27,16.0
20166,2017-04-03,14.0
20166,2017-04-10,3.0
20166,2017-04-17,12.0
20166,2017-04-24,12.0
20166,2017-05-01,9.0
20166,2017-05-08,2.0
20166,2017-05-15,5.0
20166,2017-05-22,10.0
20166,2017-05-29,8.0
20166,2017-06-05,10.0
20166,2017-06-12,2.0
20166,2017-06-19,8.0
20166,2017-06-26,18.0
20166,2017-07-03,2.0
20166,2017-07-10,8.0
20166,2017-07-17,10.0
20166,2017-07-24,12.0
20166,2017-07-31,4.0
20166,2017-08-07,1.0
20166,2017-08-14,8.0
20166,2017-08-21,14.0
20166,2017-08-28,12.0
20166,2017-09-04,9.0
20166,2017-09-11,10.0
20166,2017-09-18,15.0
20166,2017-09-25,0.0
20166,2017-10-02,9.0
20166,2017-10-09,20.0
20166,2017-10-16,10.0
20166,2017-10-23,14.0
20166,2017-10-30,0.0
20166,2017-11-06,7.0
20166,2017-11-13,18.0
20166,2017-11-20,6.0
20166,2017-11-27,7.0
20166,2017-12-04,6.0
20166,2017-12-11,4.0
20166,2017-12-18,1.0
20166,2017-12-25,2.0
20166,2018-01-01,5.0
20166,2018-01-08,29.0
20166,2018-01-15,10.0
20166,2018-01-22,20.0
20166,2018-01-29,20.0
20166,2018-02-05,18.0
20166,2018-02-12,9.0
20345,2012-12-31,2.0
20345,2013-01-07,10.0
20345,2013-01-14,33.0
20345,2013-01-21,41.0
20345,2013-01-28,36.0
20345,2013-02-04,18.0
20345,2013-02-11,30.0
20345,2013-02-18,6.0
20345,2013-02-25,22.0
20345,2013-03-04,10.0
20345,2013-03-11,14.0
20345,2013-03-18,8.0
20345,2013-03-25,22.0
20345,2013-04-01,29.0
20345,2013-04-08,7.0
20345,2013-04-15,25.0
20345,2013-04-22,30.0
20345,2013-04-29,8.0
20345,2013-05-06,20.0
20345,2013-05-13,41.0
20345,2013-05-20,45.0
20345,2013-05-27,33.0
20345,2013-06-03,2.0
20345,2013-06-10,20.0
20345,2013-06-17,15.0
20345,2013-06-24,19.0
20345,2013-07-01,8.0
20345,2013-07-08,27.0
20345,2013-07-15,12.0
20345,2013-07-22,18.0
20345,2013-07-29,6.0
20345,2013-08-05,8.0
20345,2013-08-12,32.0
20345,2013-08-19,8.0
20345,2013-08-26,23.0
20345,2013-09-02,22.0
20345,2013-09-09,21.0
20345,2013-09-16,6.0
20345,2013-09-23,12.0
20345,2013-09-30,28.0
20345,2013-10-07,20.0
20345,2013-10-14,14.0
20345,2013-10-21,18.0
20345,2013-10-28,54.0
20345,2013-11-04,8.0
20345,2013-11-11,6.0
20345,2013-11-18,23.0
20345,2013-11-25,15.0
20345,2013-12-02,14.0
20345,2013-12-09,8.0
20345,2013-12-16,18.0
20345,2013-12-23,2.0
20345,2013-12-30,26.0
20345,2014-01-06,32.0
20345,2014-01-13,40.0
20345,2014-01-20,56.0
20345,2014-01-27,50.0
20345,2014-02-03,18.0
20345,2014-02-10,14.0
20345,2014-02-17,14.0
20345,2014-02-24,31.0
20345,2014-03-03,56.0
20345,2014-03-10,14.0
20345,2014-03-17,42.0
20345,2014-03-24,11.0
20345,2014-03-31,20.0
20345,2014-04-07,6.0
20345,2014-04-14,48.0
20345,2014-04-21,46.0
20345,2014-04-28,10.0
20345,2014-05-05,13.0
20345,2014-05-12,30.0
20345,2014-05-19,15.0
20345,2014-05-26,12.0
20345,2014-06-02,314.0
20345,2014-06-09,11.0
20345,2014-06-16,10.0
20345,2014-06-23,14.0
20345,2014-06-30,14.0
20345,2014-07-07,6.0
20345,2014-07-14,14.0
20345,2014-07-21,0.0
20345,2014-07-28,0.0
20345,2014-08-04,4.0
20345,2014-08-11,11.0
20345,2014-08-18,16.0
20345,2014-08-25,47.0
20345,2014-09-01,18.0
20345,2014-09-08,30.0
20345,2014-09-15,6.0
20345,2014-09-22,14.0
20345,2014-09-29,16.0
20345,2014-10-06,58.0
20345,2014-10-13,8.0
20345,2014-10-20,28.0
20345,2014-10-27,5.0
20345,2014-11-03,37.0
20345,2014-11-10,57.0
20345,2014-11-17,9.0
20345,2014-11-24,14.0
20345,2014-12-01,18.0
20345,2014-12-08,10.0
20345,2014-12-15,22.0
20345,2014-12-22,10.0
20345,2014-12-29,8.0
20345,2015-01-05,16.0
20345,2015-01-12,1.0
20345,2015-01-19,11.0
20345,2015-01-26,18.0
20345,2015-02-02,14.0
20345,2015-02-09,3.0
20345,2015-02-16,6.0
20345,2015-02-23,1.0
20345,2015-03-02,5.0
20345,2015-03-09,60.0
20345,2015-03-16,93.0
20345,2015-03-23,5.0
20345,2015-03-30,16.0
20345,2015-04-06,73.0
20345,2015-04-13,13.0
20345,2015-04-20,26.0
20345,2015-04-27,63.0
20345,2015-05-04,74.0
20345,2015-05-11,14.0
20345,2015-05-18,25.0
